label,x,y
0,1.1208728198780709,0.5293126393869269
0,0.18240578045757966,0.12937334853235255
0,0.34339312938504546,-0.6667190314611079
0,-0.3827797436843988,-0.13537847671448136
0,0.9013680978106663,-0.21306474967047345
0,-0.4325367557919053,0.07375827414018285
0,-0.34619616268371495,0.10021782258661056
0,0.08672580343047119,-0.15781169712713466
0,-0.8162165394920955,0.4322735780273832
0,0.0017206978976029533,0.05030760732407984
0,0.5005160343038629,0.15614855269477207
0,-0.2580765855846303,-0.12254617808642437
0,0.16218186138599322,-0.35143934458296683
0,1.182400171467922,-0.7030193796129165
0,0.016563314639264366,-0.02603822056049058
0,-0.6580998705080724,0.060092322651591513
0,-0.39801705704752954,-0.3904973189473179
0,-1.6358603244307437,-0.09699846080235519
0,-0.05287421289780724,0.023204976485662207
0,-0.23639710103715242,-0.16480863080923597
0,-0.5760493539454562,0.4370863139462552
0,-0.08471426543866876,-0.007182955050689496
0,0.7901877788008416,0.13848663248787974
0,-0.8936251488053585,-0.31519702734532357
0,-0.2748452470141694,0.08854045492401764
0,0.7498271785084072,0.2643480385667618
0,0.22355658878110576,-0.1904763980125146
0,0.37204855257182995,-0.27339681381589076
0,-0.7025881012544901,0.021052473691903936
0,-0.0271603478765645,0.6999425868038397
0,-0.17456673835111677,0.23738932924686523
0,-0.20206501392689266,0.014309347953965884
0,-0.05738894300150961,-0.10198446905056971
0,-0.2115411612474933,-0.25713004812807727
0,-0.8945311217735502,0.22929459436856306
0,-0.10121380815962454,0.1971982204580049
0,1.292943659662649,0.02823833063188805
0,0.2062463682105761,-0.5827130313850734
0,0.5537173593942253,-0.1877345792545965
0,0.7734353874784046,-1.0567682648271242
0,1.6000512345838307,1.1533655569235517
0,0.619197782219898,1.0073745828323166
0,-0.5504375272761604,-0.3992602760750469
0,2.224765517264278,0.4175660259594057
0,0.3187538182449575,-0.014728303885776882
0,-0.7330163499658685,0.4518741123676091
0,-0.18243959121673145,0.26511452943368363
0,0.02662342850746888,0.009204428341178413
0,0.6078147348756197,0.496693037245261
0,-0.7801786524868328,0.30287738266853975
0,-0.8900308636697285,-0.4021371433855218
0,-0.11078816339917286,0.6371658475032438
0,-0.49454946120135296,0.16749212486072562
0,0.2476029783327659,0.3549570947485401
0,-1.6552380957123292,-0.10606448247010843
0,-0.30418905450175376,-0.28539086822412724
0,-0.20743891189001176,0.1822144546133034
0,-0.4007607577858689,-0.2823213059686253
0,0.06856643468831668,0.12949168057238275
0,0.057824476459116446,-0.20914343707525418
0,-0.5610335123389064,0.0712448265374879
0,-0.3440161033660546,-0.6557593544969196
0,1.0713536783395006,0.4263094797685283
0,-0.20748484311804832,0.1995435516454506
0,-0.16516652820606084,0.26067642715014905
0,1.9028706071358,0.17709178046062526
0,0.025672905805284838,0.023404911435152928
0,0.526501896658247,-0.07724447609186476
0,-0.2963969488327607,0.008375571028390877
0,-0.33970804341822175,0.07657799488932905
0,0.13726564402407568,-0.06733376220937168
0,-0.0617114537478388,0.21504341292932652
0,-0.309002374804096,-0.1694140723197421
0,1.2397079596791125,0.19389880928849626
0,0.7025735741099172,0.4637908661747658
0,0.39641016156565645,0.34446692914712373
0,0.590749204319815,0.580617758537627
0,0.012377979325909498,0.04583112476491487
0,0.787269865543654,-0.012204048728854841
0,-0.6622228947441053,-0.19159640281297333
0,-0.20567345783033264,-0.012634880278853238
0,-0.7562197421497726,0.7355682781048556
0,0.0006919229109710561,0.012078324770797597
0,0.35345555728739825,-0.017731968836701247
0,0.05282043213642733,-0.17167371008710988
0,-0.3052219141628801,-0.1467147926587555
0,0.19852963305024474,0.0035960555836685925
0,-1.1086774447979408,-0.2970652811054961
0,-0.14752641313797504,0.047283713913524004
0,0.37524111372488306,-0.9693124247873881
0,0.25015633591447073,0.8418234668050262
0,-1.2206460076277676,-0.29221172595486505
0,0.9083380194973538,-0.3135992145274159
0,0.02570056581423901,-0.01843170423233114
0,0.4665078602375032,0.04268925123384253
0,0.06615056631753292,-0.5137651898888396
0,-1.0293208452075184,0.1035219922210692
0,0.4980316598770628,-0.268241511088845
0,-0.7342135943515422,-0.23816028590180943
0,-0.8528130635679833,-0.5675258853571581
0,0.11372906011639819,0.033660445137610386
0,1.8847804350546942,-0.38732081978196575
0,-0.19855027997012212,-0.551456313114191
0,1.2241095334511216,0.9599095987596127
0,0.668160761196914,0.0937921234445932
0,-0.9311367994803317,0.4678557826323461
0,-0.26578712398557164,-0.07395754166328103
0,0.5743140575065807,-0.7699055914557297
0,0.22765179547334222,-0.8425374577374954
0,-0.14816208110081341,0.42566088558571125
0,-0.1297558824140988,0.020149241659009474
0,-0.08106323143569096,-0.024281578538514273
0,-0.14577020286292208,0.011345735067362079
0,1.0308090107708836,-0.2643299987152629
0,0.3042912774484689,-0.1309967629293152
0,-0.10955445595626447,-0.034348056481705906
0,1.1723893269816947,-0.2922887689917035
0,0.3107691833922359,0.07648036990008251
0,0.11078605947908095,0.1800937912340666
0,0.3406476581772879,-0.029801941988570335
0,0.03143545375097032,-0.04656246904231624
0,-0.313330159139171,-0.4642116644869189
0,0.03138039138031984,-0.03395755182298197
0,0.1906328645036721,0.08330411335010782
0,1.0461344971675584,-0.114192894982944
0,0.19994073990362923,-0.02431590131297481
0,0.5479478590710202,0.3114820591530956
0,0.17583250816531845,-0.06153684692499097
0,-0.06930165016835989,0.0434603060925915
0,0.059647164088343696,-0.07978090283425797
0,-0.7080034661601531,0.08657196497388941
0,0.04014768721142727,0.06508212313364246
0,0.3058710879125507,-0.2763076831134607
0,-0.03894469085294905,0.001558608406969767
0,0.534527723601853,0.030455887462241666
0,-0.6897211070839401,0.8683929888364089
0,-0.8189530378436696,-0.14348586642705227
0,-0.04376684725290154,0.026091128370824525
0,-0.3192148693514565,0.028506343093684498
0,-0.1547288076327529,-0.14038573568936244
0,-0.18282828885584468,0.29894199117774545
0,-0.39716578189704926,0.20566467755306805
0,-0.140309739952186,0.048887306033907736
0,0.15549020356230342,0.16482589320296961
0,0.10303312197941668,-0.02761548050796156
0,-0.006906469556578684,-0.04583248643490355
0,0.6794697427740906,-0.2504696824895428
0,-0.3943719054035432,-0.6280624762202645
0,0.16963239452442294,0.029714800824281355
0,-0.6450133368140949,-0.1980650699141812
0,0.09843651816566315,-0.025103233159343468
0,0.37899585704423244,-0.030446539570047622
0,1.1681709018277473,0.34497450470601565
0,-1.1836742086250678,0.48959370628030074
0,0.34626778020433785,0.053630444655435525
0,-0.22061018602896204,-0.08080251036972974
0,-0.877670340861198,-0.14409044784957306
0,-0.12392425922219719,0.11419949630505505
0,0.7287136000465322,-0.3670823728362912
0,-0.2837874600662694,-0.013193366337353322
0,0.9477827034156515,0.011884910659236149
0,0.0713234022063755,0.014392777392461942
0,0.4489718384211507,0.0902721475220327
0,0.9129666265116504,-0.27067918495741894
0,0.9353493012392395,-0.10054888376961726
0,-0.4359026373422368,0.7871771633064981
0,-0.07587650557358144,-0.20295031942294142
0,-1.1745030476674165,-0.2165651143887484
0,1.3684380313974935,-0.17902416992753425
0,-0.8951527534063763,0.35898521055387295
0,-0.6874174251076957,0.12458951072723304
0,0.3656380692816881,0.02658560870205728
0,0.6876320807654762,0.08126921477751876
0,-0.4867107832568625,-0.13392204367068675
0,-0.15543598718560114,0.24763998597629253
0,-0.3463108068901252,-0.28340443363110396
0,1.1117380608649732,0.2463380726933818
0,0.026803692008198213,0.0339111463331994
0,0.27039057219174534,-0.4227304301782812
0,1.0871805658674365,-0.36492403069621715
0,0.2662815171771038,-0.16432184892605037
0,-0.14355323741743475,-0.013138800299858141
0,-0.8276211722027895,-0.0010687473009385311
0,0.6234939755267239,0.05169512073639483
0,-0.5382863375108878,-0.25945429136684983
0,-1.226620301186101,0.025383338178970757
0,0.21956869599192042,0.0696504486961192
0,-0.23906622779372255,0.07611485570172628
0,0.16017878656716739,-0.0777809248137146
0,-0.057611845514045606,-0.2547091199472613
0,0.6184132517498174,0.46833565016919737
0,-0.5507645404232859,0.17297222613824934
0,0.5095496811605533,-0.16574631166787485
0,-0.5147578804366988,-0.5063994117718678
0,-0.006951703934521204,0.03657892805706126
0,0.38622812891529107,0.19610938572825937
0,0.47686222627412683,-0.4610220589080083
0,-0.14903348459708016,-0.21974691409075398
0,-1.0021170899438163,0.027698761972095285
0,-0.7950980302677979,-0.8548613483002022
0,-0.6136053319830772,0.06445685451771208
0,0.18940526688082782,-0.33873358202135795
0,0.0212097335012762,0.7990265397409931
0,-0.1259553617854695,-0.08895343402882433
0,-1.2834123576347938,0.5257581111741615
0,0.21457025354067322,0.3677573505085013
0,-0.11150390305068396,-0.6828700902772344
0,0.11633799499220483,0.06374690040740076
0,0.01666856058875658,0.9373164685751774
0,-1.0511276590159873,-0.024800744960069274
0,0.5784950935691099,0.2983977559915358
0,0.4194129671912604,-0.09938832050727221
0,-0.2014409094526284,0.10222470524342779
0,0.723242300771818,0.45312168820546217
0,0.29121671360107976,0.3681267491000698
0,0.5611910946031059,0.32754146861852146
0,0.32722166888244425,-0.6150212677046133
0,-0.5202988712456935,0.23599262393739373
0,0.15773064837921874,0.32712928189049456
0,-1.6851316826177054,0.08799597325954338
0,1.8079121067700168,0.09236956779347211
0,-0.027867352794689798,-0.24959437980199367
0,0.5193196911273994,-0.7691382120630086
0,0.051392162897082,-0.5019576212694847
0,-0.02010558257705115,0.0031768768153629698
0,0.003244843584628611,0.0028357551707961326
0,1.0759115853943046,0.22542361170505537
0,-0.20235688665103532,-0.03762855541309426
0,0.6751136500882527,-0.13069709758680645
0,-0.6427131803657157,0.23600527309838962
0,0.9537987967671768,0.8483862793221387
0,-0.07599734685463658,0.003459003507769163
0,-1.2022898810313514,-0.48273237895026516
0,-0.01440460830259744,-0.0016088489579172418
0,-0.8155208180660681,0.12296228084393644
0,0.5747710394542254,0.15044808728318212
0,0.31108948519617513,-0.3527922035078018
0,-0.2538371204893927,-0.29331142199062193
0,0.9886337058132656,-0.04725134387955589
0,0.0504266455916875,0.012463380268244883
0,1.0181875149895752,0.4762885808838456
0,0.7523468915259341,0.14156873954030527
0,0.00968555322543981,0.0036010059658222564
0,-0.008959572493539774,0.020921396705297413
0,-0.2939845492924291,-0.07346506637371071
0,-1.183933783726661,-0.4008937149414342
0,-0.3203472050383898,-0.7139926003914395
0,-0.21095289098113554,-0.055137361504394924
0,0.08673174223163566,0.7417391500922739
0,0.023608328112898477,-0.11976103448187596
0,0.1326286848235423,-0.4259150565629091
0,1.297679465161382,-0.33001586095317426
0,-0.12226772202976148,0.07790594844908275
0,-1.0896681183743295,0.06134061866470229
0,-0.2319440099508515,-0.3133556979829415
0,0.020953509716883197,-0.14056619147679728
0,-0.675705459717423,-0.3100200170992859
0,-0.16549665024340007,-0.11932685087590508
0,-0.7083224565909648,-0.10112588056409867
0,-0.09346460554905452,0.21227763317252502
0,-1.7822534234011993,0.05596539623025962
0,0.33806068225993374,0.28426347552084774
0,0.21382045482217152,-0.08603777602623253
0,-0.35469481838587646,0.4463597120857906
0,0.11829731408053153,0.13350365821022397
0,0.7984299570897322,0.19940462140562532
0,0.9800869967460889,-0.14403807326316134
